train_name,train_type,status,confidence,matched_by,sample_train_no,train_count,row_count,data_quality_flags
TL39,EMU,REVIEW,0.750,NUMBER_RANGE,96637,1,4,{COACH_CODE_AS_NAME}
TL4,EMU,REVIEW,0.750,NUMBER_RANGE,96604,1,2,{COACH_CODE_AS_NAME}
TL40,EMU,REVIEW,0.750,NUMBER_RANGE,96638,1,2,{COACH_CODE_AS_NAME}
TL41,EMU,REVIEW,0.750,NUMBER_RANGE,96639,1,4,{COACH_CODE_AS_NAME}
TL42,EMU,REVIEW,0.750,NUMBER_RANGE,96640,1,2,{COACH_CODE_AS_NAME}
TL43,EMU,REVIEW,0.750,NUMBER_RANGE,95611,1,4,{COACH_CODE_AS_NAME}
TL44,EMU,REVIEW,0.750,NUMBER_RANGE,96642,1,2,{COACH_CODE_AS_NAME}
TL45,EMU,REVIEW,0.750,NUMBER_RANGE,95613,1,4,{COACH_CODE_AS_NAME}
TL46,EMU,REVIEW,0.750,NUMBER_RANGE,95608,1,2,{COACH_CODE_AS_NAME}
TL47,EMU,REVIEW,0.750,NUMBER_RANGE,96641,1,4,{COACH_CODE_AS_NAME}
TL48,EMU,REVIEW,0.750,NUMBER_RANGE,95610,1,2,{COACH_CODE_AS_NAME}
TL49,EMU,REVIEW,0.750,NUMBER_RANGE,95615,1,4,{COACH_CODE_AS_NAME}
TL5,EMU,REVIEW,0.750,NUMBER_RANGE,96611,1,4,{COACH_CODE_AS_NAME}
TL50,EMU,REVIEW,0.750,NUMBER_RANGE,95612,1,2,{COACH_CODE_AS_NAME}
TL51,EMU,REVIEW,0.750,NUMBER_RANGE,95617,1,4,{COACH_CODE_AS_NAME}
TL52,EMU,REVIEW,0.750,NUMBER_RANGE,95614,1,2,{COACH_CODE_AS_NAME}
TL53,EMU,REVIEW,0.750,NUMBER_RANGE,95619,1,4,{COACH_CODE_AS_NAME}
TL54,EMU,REVIEW,0.750,NUMBER_RANGE,95616,1,2,{COACH_CODE_AS_NAME}
TL55,EMU,REVIEW,0.750,NUMBER_RANGE,96643,1,4,{COACH_CODE_AS_NAME}
TL56,EMU,REVIEW,0.750,NUMBER_RANGE,96646,1,2,{COACH_CODE_AS_NAME}
TL57,EMU,REVIEW,0.750,NUMBER_RANGE,96645,1,4,{COACH_CODE_AS_NAME}
TL58,EMU,REVIEW,0.750,NUMBER_RANGE,96648,1,2,{COACH_CODE_AS_NAME}
TL59,EMU,REVIEW,0.750,NUMBER_RANGE,96647,1,4,{COACH_CODE_AS_NAME}
TL6,EMU,REVIEW,0.750,NUMBER_RANGE,96606,1,2,{COACH_CODE_AS_NAME}
TL60,EMU,REVIEW,0.750,NUMBER_RANGE,96650,1,2,{COACH_CODE_AS_NAME}
TL61,EMU,REVIEW,0.750,NUMBER_RANGE,96649,1,4,{COACH_CODE_AS_NAME}
TL62,EMU,REVIEW,0.750,NUMBER_RANGE,96652,1,2,{COACH_CODE_AS_NAME}
TL63,EMU,REVIEW,0.750,NUMBER_RANGE,96651,1,4,{COACH_CODE_AS_NAME}
TL64,EMU,REVIEW,0.750,NUMBER_RANGE,96654,1,2,{COACH_CODE_AS_NAME}
TL65,EMU,REVIEW,0.750,NUMBER_RANGE,96653,1,4,{COACH_CODE_AS_NAME}
TL66,EMU,REVIEW,0.750,NUMBER_RANGE,96656,1,2,{COACH_CODE_AS_NAME}
TL67,EMU,REVIEW,0.750,NUMBER_RANGE,96655,1,4,{COACH_CODE_AS_NAME}
TL7,EMU,REVIEW,0.750,NUMBER_RANGE,96613,1,4,{COACH_CODE_AS_NAME}
TL71,EMU,REVIEW,0.750,NUMBER_RANGE,96657,1,27,{COACH_CODE_AS_NAME}
TL8,EMU,REVIEW,0.750,NUMBER_RANGE,96608,1,2,{COACH_CODE_AS_NAME}
TL9,EMU,REVIEW,0.750,NUMBER_RANGE,95601,1,4,{COACH_CODE_AS_NAME}
TLAN1,EMU,REVIEW,0.750,NUMBER_RANGE,96501,1,4,{}
TLGP-MYS EXP,EXPRESS,REVIEW,0.650,NUMBER_RANGE,16228,1,31,{LIKELY_TRUNCATED}
TLGP-MYS INT,EXPRESS,REVIEW,0.650,NUMBER_RANGE,16205,1,13,{LIKELY_TRUNCATED}
TLGP-SMET PA,PASSENGER,REVIEW,0.600,NUMBER_RANGE,56217,1,7,{LIKELY_TRUNCATED}
TLHR-PURI PA,PASSENGER,REVIEW,0.600,NUMBER_RANGE,58413,1,42,{LIKELY_TRUNCATED}
TMLP - MSB E,PASSENGER,REVIEW,0.550,NUMBER_RANGE,40754,1,5,{LIKELY_TRUNCATED}
TMLP-CGL EMU,PASSENGER,REVIEW,0.550,NUMBER_RANGE,40902,1,10,{LIKELY_TRUNCATED}
TMLP-MSB EMU,PASSENGER,REVIEW,0.550,NUMBER_RANGE,40702,10,71,{LIKELY_TRUNCATED}
TMR-TRDI DEM,PASSENGER,REVIEW,0.600,NUMBER_RANGE,78811,2,18,{LIKELY_TRUNCATED}
TMR-TRDI LOC,PASSENGER,REVIEW,0.600,NUMBER_RANGE,58817,1,9,{LIKELY_TRUNCATED}
TN-CBE LINK,SUPERFAST,REVIEW,0.700,NUMBER_RANGE,22669,1,4,{ROUTE_CODE_STYLE}
TN-MEJ LINK,EXPRESS,REVIEW,0.650,NUMBER_RANGE,16130,1,3,{ROUTE_CODE_STYLE}
TN-MS PEARL,SUPERFAST,REVIEW,0.700,NUMBER_RANGE,12694,1,22,{ROUTE_CODE_STYLE}
TN-MYS EXP,EXPRESS,REVIEW,0.650,NUMBER_RANGE,16235,1,35,{ROUTE_CODE_STYLE}
TN-TCN PASS,PASSENGER,REVIEW,0.600,NUMBER_RANGE,56767,1,20,{ROUTE_CODE_STYLE}
TN-TEN PASSE,PASSENGER,REVIEW,0.600,NUMBER_RANGE,56741,1,10,{LIKELY_TRUNCATED}
TN1,EMU,REVIEW,0.750,NUMBER_RANGE,96407,1,12,{COACH_CODE_AS_NAME}
TNPR - KIR D,PASSENGER,REVIEW,0.600,NUMBER_RANGE,75733,3,24,{LIKELY_TRUNCATED}
TNPR - KIR P,PASSENGER,REVIEW,0.600,NUMBER_RANGE,75739,1,8,{LIKELY_TRUNCATED}
TNU 11,EMU,REVIEW,0.750,NUMBER_RANGE,99211,1,2,{}
TNU 13,EMU,REVIEW,0.750,NUMBER_RANGE,99213,1,2,{}
TNU 15,EMU,REVIEW,0.750,NUMBER_RANGE,99215,1,2,{}
TNU 17,EMU,REVIEW,0.750,NUMBER_RANGE,99217,1,2,{}
TNU 19,EMU,REVIEW,0.750,NUMBER_RANGE,99219,1,2,{}
TNU 21,EMU,REVIEW,0.750,NUMBER_RANGE,99221,1,2,{}
TNU 23,EMU,REVIEW,0.750,NUMBER_RANGE,99223,1,2,{}
TNU 25,EMU,REVIEW,0.750,NUMBER_RANGE,99225,1,2,{}
TNU 27,EMU,REVIEW,0.750,NUMBER_RANGE,99227,1,2,{}
TNU 29,EMU,REVIEW,0.750,NUMBER_RANGE,99229,1,2,{}
TNU 31,EMU,REVIEW,0.750,NUMBER_RANGE,99231,1,2,{}
TNU 33,EMU,REVIEW,0.750,NUMBER_RANGE,99233,1,2,{}
TNU 35,EMU,REVIEW,0.750,NUMBER_RANGE,99235,1,2,{}
TNU 37,EMU,REVIEW,0.750,NUMBER_RANGE,99237,1,2,{}
TNU 39,EMU,REVIEW,0.750,NUMBER_RANGE,99239,1,2,{}
TNU 41,EMU,REVIEW,0.750,NUMBER_RANGE,99241,1,2,{}
TNU 43,EMU,REVIEW,0.750,NUMBER_RANGE,99243,1,2,{}
TNU 45,EMU,REVIEW,0.750,NUMBER_RANGE,99245,1,2,{}
TNU 47,EMU,REVIEW,0.750,NUMBER_RANGE,99247,1,2,{}
TNU 49,EMU,REVIEW,0.750,NUMBER_RANGE,99249,1,2,{}
TNU 51,EMU,REVIEW,0.750,NUMBER_RANGE,99251,1,2,{}
TNU 53,EMU,REVIEW,0.750,NUMBER_RANGE,99253,1,2,{}
TNU 55,EMU,REVIEW,0.750,NUMBER_RANGE,99255,1,2,{}
TNU 7,EMU,REVIEW,0.750,NUMBER_RANGE,99207,1,2,{}
TNU 9,EMU,REVIEW,0.750,NUMBER_RANGE,99209,1,2,{}
TNU10,EMU,REVIEW,0.750,NUMBER_RANGE,99208,1,2,{}
TNU12,EMU,REVIEW,0.750,NUMBER_RANGE,99210,1,2,{}
TNU14,EMU,REVIEW,0.750,NUMBER_RANGE,99212,1,2,{}
TNU16,EMU,REVIEW,0.750,NUMBER_RANGE,99214,1,2,{}
TNU18,EMU,REVIEW,0.750,NUMBER_RANGE,99216,1,2,{}
TNU2,EMU,REVIEW,0.750,NUMBER_RANGE,99200,1,2,{}
TNU20,EMU,REVIEW,0.750,NUMBER_RANGE,99218,1,2,{}
TNU22,EMU,REVIEW,0.750,NUMBER_RANGE,99220,1,2,{}
TNU24,EMU,REVIEW,0.750,NUMBER_RANGE,99222,1,2,{}
TNU26,EMU,REVIEW,0.750,NUMBER_RANGE,99224,1,2,{}
TNU28,EMU,REVIEW,0.750,NUMBER_RANGE,99226,1,2,{}
TNU3,EMU,REVIEW,0.750,NUMBER_RANGE,99203,1,2,{}
TNU30,EMU,REVIEW,0.750,NUMBER_RANGE,99228,1,2,{}
TNU32,EMU,REVIEW,0.750,NUMBER_RANGE,99230,1,2,{}
TNU34,EMU,REVIEW,0.750,NUMBER_RANGE,99232,1,2,{}
TNU36,EMU,REVIEW,0.750,NUMBER_RANGE,99234,1,2,{}
TNU38,EMU,REVIEW,0.750,NUMBER_RANGE,99236,1,2,{}
TNU4,EMU,REVIEW,0.750,NUMBER_RANGE,99202,1,2,{}
TNU40,EMU,REVIEW,0.750,NUMBER_RANGE,99238,1,2,{}
TNU42,EMU,REVIEW,0.750,NUMBER_RANGE,99240,1,2,{}
TNU44,EMU,REVIEW,0.750,NUMBER_RANGE,99242,1,2,{}
TNU46,EMU,REVIEW,0.750,NUMBER_RANGE,99244,1,2,{}
TNU48,EMU,REVIEW,0.750,NUMBER_RANGE,99246,1,2,{}
TNU50,EMU,REVIEW,0.750,NUMBER_RANGE,99248,1,2,{}
TNU52,EMU,REVIEW,0.750,NUMBER_RANGE,99250,1,2,{}
TNU54,EMU,REVIEW,0.750,NUMBER_RANGE,99252,1,2,{}
TNU56,EMU,REVIEW,0.750,NUMBER_RANGE,99254,1,2,{}
TNU6,EMU,REVIEW,0.750,NUMBER_RANGE,99204,1,2,{}
TNU8,EMU,REVIEW,0.750,NUMBER_RANGE,99206,1,2,{}
TORI-BICI -,PASSENGER,REVIEW,0.600,NUMBER_RANGE,58654,1,12,{ROUTE_CODE_STYLE}
TPH - RJL,PASSENGER,REVIEW,0.600,NUMBER_RANGE,53493,1,2,{}
TPH-RJL PASS,PASSENGER,REVIEW,0.600,NUMBER_RANGE,53495,1,2,{LIKELY_TRUNCATED}
TPJ ED  PASS,PASSENGER,REVIEW,0.600,NUMBER_RANGE,56843,1,22,{LIKELY_TRUNCATED}
TPJ ED PASSR,PASSENGER,REVIEW,0.600,NUMBER_RANGE,56841,1,25,{LIKELY_TRUNCATED}
TPJ KRR DMU,PASSENGER,REVIEW,0.600,NUMBER_RANGE,76835,1,18,{}
TPJ KRR PASS,PASSENGER,REVIEW,0.600,NUMBER_RANGE,76833,1,15,{LIKELY_TRUNCATED}
TPJ MV PASSR,PASSENGER,REVIEW,0.600,NUMBER_RANGE,56812,1,25,{LIKELY_TRUNCATED}
TPJ TJ DEMU,PASSENGER,REVIEW,0.600,NUMBER_RANGE,76824,1,9,{}
TPJ-CUPJ PAS,PASSENGER,REVIEW,0.600,NUMBER_RANGE,76842,1,27,{LIKELY_TRUNCATED}
TPJ-DG PASS,PASSENGER,REVIEW,0.600,NUMBER_RANGE,56703,1,12,{ROUTE_CODE_STYLE}
TPJ-ED PASS,PASSENGER,REVIEW,0.600,NUMBER_RANGE,56109,1,25,{ROUTE_CODE_STYLE}
TPJ-HWH EXP,SUPERFAST,REVIEW,0.700,NUMBER_RANGE,12664,1,24,{ROUTE_CODE_STYLE}
TPJ-KIK PASS,PASSENGER,REVIEW,0.600,NUMBER_RANGE,56714,2,43,{LIKELY_TRUNCATED}
TPJ-KKDI DMU,PASSENGER,REVIEW,0.600,NUMBER_RANGE,76831,1,10,{LIKELY_TRUNCATED}
TPJ-KKDI PAS,PASSENGER,REVIEW,0.600,NUMBER_RANGE,76839,1,10,{LIKELY_TRUNCATED}
TPJ-LLI  DMU,PASSENGER,REVIEW,0.600,NUMBER_RANGE,76800,1,9,{LIKELY_TRUNCATED}
TPJ-LLI DMU,PASSENGER,REVIEW,0.600,NUMBER_RANGE,76804,1,9,{ROUTE_CODE_STYLE}
TPJ-MNM PASS,PASSENGER,REVIEW,0.600,NUMBER_RANGE,76807,1,14,{LIKELY_TRUNCATED}
TPJ-MQ PASSR,PASSENGER,REVIEW,0.600,NUMBER_RANGE,76806,1,12,{LIKELY_TRUNCATED}
TPJ-MV EXPRE,EXPRESS,REVIEW,0.650,NUMBER_RANGE,16234,1,7,{LIKELY_TRUNCATED}
TPJ-MV PASS,PASSENGER,REVIEW,0.600,NUMBER_RANGE,56113,1,26,{ROUTE_CODE_STYLE}
TPJ-MV PASSE,PASSENGER,REVIEW,0.600,NUMBER_RANGE,56824,1,24,{LIKELY_TRUNCATED}
TPJ-NCR PASS,PASSENGER,REVIEW,0.600,NUMBER_RANGE,76854,1,25,{LIKELY_TRUNCATED}
TPJ-RMM PASS,PASSENGER,REVIEW,0.600,NUMBER_RANGE,56829,1,25,{LIKELY_TRUNCATED}
TPJ-TJ DEMU,PASSENGER,REVIEW,0.600,NUMBER_RANGE,76820,3,26,{ROUTE_CODE_STYLE}
TPJ-TVC INTE,SUPERFAST,REVIEW,0.700,NUMBER_RANGE,22627,1,13,{LIKELY_TRUNCATED}
TPJ-VRI PASS,PASSENGER,REVIEW,0.600,NUMBER_RANGE,76846,1,23,{LIKELY_TRUNCATED}
TPL 11,EMU,REVIEW,0.750,NUMBER_RANGE,99011,1,2,{}
TPL 15,EMU,REVIEW,0.750,NUMBER_RANGE,99015,1,2,{}
TPL 17,EMU,REVIEW,0.750,NUMBER_RANGE,99017,1,2,{}
TPL 19,EMU,REVIEW,0.750,NUMBER_RANGE,99019,1,2,{}
TPL 21,EMU,REVIEW,0.750,NUMBER_RANGE,99021,1,2,{}
TPL 23,EMU,REVIEW,0.750,NUMBER_RANGE,99023,1,2,{}
TPL 25,EMU,REVIEW,0.750,NUMBER_RANGE,99025,1,2,{}
TPL 27,EMU,REVIEW,0.750,NUMBER_RANGE,99027,1,2,{}
TPL 29,EMU,REVIEW,0.750,NUMBER_RANGE,99029,1,2,{}
TPL 31,EMU,REVIEW,0.750,NUMBER_RANGE,99031,1,2,{}
TPL 33,EMU,REVIEW,0.750,NUMBER_RANGE,99033,1,2,{}
TPL 35,EMU,REVIEW,0.750,NUMBER_RANGE,99035,1,2,{}
TPL 37,EMU,REVIEW,0.750,NUMBER_RANGE,99037,1,2,{}
TPL 7,EMU,REVIEW,0.750,NUMBER_RANGE,99007,1,2,{}
TPL 9 L/SPL,EMU,REVIEW,0.750,NUMBER_RANGE,99009,1,2,{}
TPL-RJL PGR,PASSENGER,REVIEW,0.600,NUMBER_RANGE,53481,6,12,{ROUTE_CODE_STYLE}
TPL1,EMU,REVIEW,0.750,NUMBER_RANGE,99001,1,2,{}
TPL10,EMU,REVIEW,0.750,NUMBER_RANGE,99008,1,2,{}
TPL12,EMU,REVIEW,0.750,NUMBER_RANGE,99010,1,2,{}
TPL14,EMU,REVIEW,0.750,NUMBER_RANGE,99012,1,2,{}
TPL16,EMU,REVIEW,0.750,NUMBER_RANGE,99014,1,2,{}
TPL18,EMU,REVIEW,0.750,NUMBER_RANGE,99016,1,2,{}
TPL2,EMU,REVIEW,0.750,NUMBER_RANGE,99000,1,2,{}
TPL20,EMU,REVIEW,0.750,NUMBER_RANGE,99018,1,2,{}
TPL22,EMU,REVIEW,0.750,NUMBER_RANGE,99020,1,2,{}
TPL24,EMU,REVIEW,0.750,NUMBER_RANGE,99022,1,2,{}
TPL26,EMU,REVIEW,0.750,NUMBER_RANGE,99024,1,2,{}
TPL28,EMU,REVIEW,0.750,NUMBER_RANGE,99026,1,2,{}
TPL30,EMU,REVIEW,0.750,NUMBER_RANGE,99028,1,2,{}
TPL32,EMU,REVIEW,0.750,NUMBER_RANGE,99030,1,2,{}
TPL34,EMU,REVIEW,0.750,NUMBER_RANGE,99032,1,2,{}
TPL36,EMU,REVIEW,0.750,NUMBER_RANGE,99034,1,2,{}
TPL38,EMU,REVIEW,0.750,NUMBER_RANGE,99036,1,2,{}
TPL39,EMU,REVIEW,0.750,NUMBER_RANGE,99039,1,2,{}
TPL4,EMU,REVIEW,0.750,NUMBER_RANGE,99002,1,2,{}
TPL40,EMU,REVIEW,0.750,NUMBER_RANGE,99038,1,2,{}
TPL41,EMU,REVIEW,0.750,NUMBER_RANGE,99041,1,2,{}
TPL42,EMU,REVIEW,0.750,NUMBER_RANGE,99040,1,2,{}
TPL44,EMU,REVIEW,0.750,NUMBER_RANGE,99042,1,2,{}
TPL6,EMU,REVIEW,0.750,NUMBER_RANGE,99004,1,2,{}
TPL8,EMU,REVIEW,0.750,NUMBER_RANGE,99006,1,2,{}
TPO-BARI-PAS,PASSENGER,REVIEW,0.600,NUMBER_RANGE,52182,1,5,{LIKELY_TRUNCATED}
TPTY PASS,PASSENGER,REVIEW,0.600,NUMBER_RANGE,57412,2,19,{}
TPTY-ADB KRI,EXPRESS,REVIEW,0.650,NUMBER_RANGE,17405,1,61,{LIKELY_TRUNCATED}
TPTY-AJJ MEM,PASSENGER,REVIEW,0.600,NUMBER_RANGE,66014,2,23,{LIKELY_TRUNCATED}
TPTY-AMI EXP,SUPERFAST,REVIEW,0.700,NUMBER_RANGE,12765,1,24,{LIKELY_TRUNCATED}
TPTY-BBS S/F,SUPERFAST,REVIEW,0.700,NUMBER_RANGE,22872,2,40,{LIKELY_TRUNCATED}
TPTY-BSP EXP,EXPRESS,REVIEW,0.650,NUMBER_RANGE,17482,1,66,{LIKELY_TRUNCATED}
TPTY-CBE  EX,SUPERFAST,REVIEW,0.700,NUMBER_RANGE,22615,1,8,{LIKELY_TRUNCATED}
TPTY-COA PAS,PASSENGER,REVIEW,0.600,NUMBER_RANGE,57257,1,92,{LIKELY_TRUNCATED}
TPTY-GDR PAS,PASSENGER,REVIEW,0.600,NUMBER_RANGE,57411,1,7,{LIKELY_TRUNCATED}
TPTY-GTL PAS,PASSENGER,REVIEW,0.600,NUMBER_RANGE,57475,1,39,{LIKELY_TRUNCATED}
TPTY-JAT,SUPERFAST,REVIEW,0.700,NUMBER_RANGE,22705,1,14,{ROUTE_CODE_STYLE}
TPTY-KOP HAR,EXPRESS,REVIEW,0.650,NUMBER_RANGE,17415,1,31,{LIKELY_TRUNCATED}
TPTY-KPD PAS,PASSENGER,REVIEW,0.600,NUMBER_RANGE,56889,1,13,{LIKELY_TRUNCATED}
TPTY-KRMR  E,SUPERFAST,REVIEW,0.700,NUMBER_RANGE,12761,1,12,{LIKELY_TRUNCATED}
TPTY-KRYP  P,PASSENGER,REVIEW,0.600,NUMBER_RANGE,57477,1,42,{LIKELY_TRUNCATED}
TPTY-MAS EXP,EXPRESS,REVIEW,0.650,NUMBER_RANGE,16054,2,20,{LIKELY_TRUNCATED}
TPTY-MMC MEM,PASSENGER,REVIEW,0.600,NUMBER_RANGE,66048,1,15,{LIKELY_TRUNCATED}
TPTY-MQ PAMA,EXPRESS,REVIEW,0.650,NUMBER_RANGE,17407,1,19,{LIKELY_TRUNCATED}
TPTY-MTM NS,EXPRESS,REVIEW,0.650,NUMBER_RANGE,17401,1,21,{ROUTE_CODE_STYLE}
TPTY-NLR PAS,PASSENGER,REVIEW,0.600,NUMBER_RANGE,66033,1,16,{LIKELY_TRUNCATED}
TPTY-NZM AP,SUPERFAST,REVIEW,0.700,NUMBER_RANGE,12707,1,20,{ROUTE_CODE_STYLE}
TPTY-PDY  WE,EXPRESS,REVIEW,0.650,NUMBER_RANGE,17413,1,11,{LIKELY_TRUNCATED}
TPTY-PDY PAS,PASSENGER,REVIEW,0.600,NUMBER_RANGE,56041,1,33,{LIKELY_TRUNCATED}
TPTY-PURI EX,EXPRESS,REVIEW,0.650,NUMBER_RANGE,17480,1,73,{LIKELY_TRUNCATED}
TPTY-RMM TRI,EXPRESS,REVIEW,0.650,NUMBER_RANGE,16779,1,23,{LIKELY_TRUNCATED}
TPTY-SBC  EX,SUPERFAST,REVIEW,0.700,NUMBER_RANGE,22618,1,9,{LIKELY_TRUNCATED}
TPTY-SC  SEV,SUPERFAST,REVIEW,0.700,NUMBER_RANGE,12769,1,17,{LIKELY_TRUNCATED}
TPTY-SC EXP,SUPERFAST,REVIEW,0.700,NUMBER_RANGE,12731,1,16,{ROUTE_CODE_STYLE}
TPTY-SC NARA,SUPERFAST,REVIEW,0.700,NUMBER_RANGE,12733,1,23,{LIKELY_TRUNCATED}
TPTY-SC PADM,SUPERFAST,REVIEW,0.700,NUMBER_RANGE,12763,1,19,{LIKELY_TRUNCATED}
TPTY-SNSI,EXPRESS,REVIEW,0.650,NUMBER_RANGE,17417,1,37,{ROUTE_CODE_STYLE}
TPTY-SRC,SUPERFAST,REVIEW,0.700,NUMBER_RANGE,22856,1,18,{ROUTE_CODE_STYLE}
TPTY-UBL PAS,PASSENGER,REVIEW,0.600,NUMBER_RANGE,57274,1,60,{LIKELY_TRUNCATED}
TPTY-VM PASS,PASSENGER,REVIEW,0.600,NUMBER_RANGE,56885,1,27,{LIKELY_TRUNCATED}
TPTY-VSG,EXPRESS,REVIEW,0.650,NUMBER_RANGE,17419,1,31,{ROUTE_CODE_STYLE}
TPTY-VSKP TI,EXPRESS,REVIEW,0.650,NUMBER_RANGE,17487,1,36,{LIKELY_TRUNCATED}
TPTY-VSKP TR,SUPERFAST,REVIEW,0.700,NUMBER_RANGE,22708,1,18,{LIKELY_TRUNCATED}
TPU-SZP  PAS,PASSENGER,REVIEW,0.600,NUMBER_RANGE,52230,1,16,{LIKELY_TRUNCATED}
TRD-TMR DEMU,PASSENGER,REVIEW,0.600,NUMBER_RANGE,78814,1,9,{LIKELY_TRUNCATED}
TRDI - ITR L,PASSENGER,REVIEW,0.600,NUMBER_RANGE,58816,1,20,{LIKELY_TRUNCATED}
TRDI-TMR DEM,PASSENGER,REVIEW,0.600,NUMBER_RANGE,78812,1,9,{LIKELY_TRUNCATED}
TRDI-TMR LOC,PASSENGER,REVIEW,0.600,NUMBER_RANGE,58818,1,9,{LIKELY_TRUNCATED}
TRG-DLN PASS,PASSENGER,REVIEW,0.600,NUMBER_RANGE,53644,3,12,{LIKELY_TRUNCATED}
TRIBENI EXPR,EXPRESS,REVIEW,0.650,NUMBER_RANGE,14371,1,10,{LIKELY_TRUNCATED}
TRIHUT EXP,EXPRESS,REVIEW,0.650,NUMBER_RANGE,13157,2,28,{}
TRIVANDRAM,EXPRESS,REVIEW,0.650,NUMBER_RANGE,16331,1,43,{}
TRIVANDRUM M,SUPERFAST,REVIEW,0.700,NUMBER_RANGE,12623,1,21,{LIKELY_TRUNCATED}
TRIVENI EXP,EXPRESS,REVIEW,0.650,NUMBER_RANGE,14370,2,74,{}
TRIVENI EXPR,EXPRESS,REVIEW,0.650,NUMBER_RANGE,14369,2,74,{LIKELY_TRUNCATED}
TRL-AVD EMU,PASSENGER,REVIEW,0.550,NUMBER_RANGE,43832,1,8,{ROUTE_CODE_STYLE}
TRL-KBT EMU,PASSENGER,REVIEW,0.550,NUMBER_RANGE,43921,1,2,{ROUTE_CODE_STYLE}
TRL-MMC EMU,PASSENGER,REVIEW,0.550,NUMBER_RANGE,43202,30,543,{ROUTE_CODE_STYLE}
TRL-MMCC PAS,PASSENGER,REVIEW,0.600,NUMBER_RANGE,66012,1,11,{LIKELY_TRUNCATED}
TRL-MSB EMU,PASSENGER,REVIEW,0.550,NUMBER_RANGE,43702,6,105,{ROUTE_CODE_STYLE}
TRL-PON EMU,PASSENGER,REVIEW,0.550,NUMBER_RANGE,43852,1,29,{ROUTE_CODE_STYLE}
TRL-VLCY LOC,PASSENGER,REVIEW,0.550,NUMBER_RANGE,43762,5,70,{LIKELY_TRUNCATED}
TRT-AJJ EMU,PASSENGER,REVIEW,0.550,NUMBER_RANGE,43552,3,6,{ROUTE_CODE_STYLE}
TRT-MMC EMU,PASSENGER,REVIEW,0.550,NUMBER_RANGE,43502,10,255,{ROUTE_CODE_STYLE}
TRT-MSB EMU,PASSENGER,REVIEW,0.550,NUMBER_RANGE,43820,1,14,{ROUTE_CODE_STYLE}
TRT-VLCY LOC,PASSENGER,REVIEW,0.550,NUMBER_RANGE,43942,1,18,{LIKELY_TRUNCATED}
TS1,EMU,REVIEW,0.750,NUMBER_RANGE,96103,1,9,{COACH_CODE_AS_NAME}
TS11,EMU,REVIEW,0.750,NUMBER_RANGE,96117,1,9,{COACH_CODE_AS_NAME}
TS2,EMU,REVIEW,0.750,NUMBER_RANGE,96108,1,7,{COACH_CODE_AS_NAME}
TS3,EMU,REVIEW,0.750,NUMBER_RANGE,96105,1,9,{COACH_CODE_AS_NAME}
TS4,EMU,REVIEW,0.750,NUMBER_RANGE,96110,1,7,{COACH_CODE_AS_NAME}
TS5,EMU,REVIEW,0.750,NUMBER_RANGE,96111,1,9,{COACH_CODE_AS_NAME}
TS7,EMU,REVIEW,0.750,NUMBER_RANGE,96113,1,9,{COACH_CODE_AS_NAME}
TS9,EMU,REVIEW,0.750,NUMBER_RANGE,96115,1,9,{COACH_CODE_AS_NAME}
TSK - DBRT D,PASSENGER,REVIEW,0.600,NUMBER_RANGE,75905,1,4,{LIKELY_TRUNCATED}
TSK - DNGI D,PASSENGER,REVIEW,0.600,NUMBER_RANGE,75911,1,8,{LIKELY_TRUNCATED}
TSK - JTTN P,PASSENGER,REVIEW,0.600,NUMBER_RANGE,55914,1,27,{LIKELY_TRUNCATED}
TSK - LEDO P,PASSENGER,REVIEW,0.600,NUMBER_RANGE,75901,1,4,{LIKELY_TRUNCATED}
TSK - LMG PA,PASSENGER,REVIEW,0.600,NUMBER_RANGE,55902,1,49,{LIKELY_TRUNCATED}
TTL1,EMU,REVIEW,0.750,NUMBER_RANGE,96615,1,4,{}
TTL2,EMU,REVIEW,0.750,NUMBER_RANGE,96620,1,2,{}
TTL4,EMU,REVIEW,0.750,NUMBER_RANGE,96644,1,2,{}
TTL6,EMU,REVIEW,0.750,NUMBER_RANGE,96658,1,2,{}
TTL8,EMU,REVIEW,0.750,NUMBER_RANGE,96660,1,2,{}
TTO-BEAS,PASSENGER,REVIEW,0.600,NUMBER_RANGE,74602,1,6,{ROUTE_CODE_STYLE}
TTO-BEAS DMU,PASSENGER,REVIEW,0.600,NUMBER_RANGE,74604,2,12,{LIKELY_TRUNCATED}
TUNI-RJY,PASSENGER,REVIEW,0.600,NUMBER_RANGE,67248,1,18,{ROUTE_CODE_STYLE}
TV 1,EMU,REVIEW,0.750,NUMBER_RANGE,99401,1,2,{}
TV 101,EMU,REVIEW,0.750,NUMBER_RANGE,99501,1,2,{}
TV 103,EMU,REVIEW,0.750,NUMBER_RANGE,99503,1,2,{}
TV 11,EMU,REVIEW,0.750,NUMBER_RANGE,99411,1,2,{}
TV 13,EMU,REVIEW,0.750,NUMBER_RANGE,99413,1,2,{}
TV 15,EMU,REVIEW,0.750,NUMBER_RANGE,99415,1,2,{}
TV 17,EMU,REVIEW,0.750,NUMBER_RANGE,99417,1,2,{}
TV 19,EMU,REVIEW,0.750,NUMBER_RANGE,99419,1,2,{}
TV 21,EMU,REVIEW,0.750,NUMBER_RANGE,99421,1,2,{}
TV 23,EMU,REVIEW,0.750,NUMBER_RANGE,99423,1,2,{}
